time,fmu.x
4.197, 0.013303
4.198, 0.013303
4.199, 0.013303
4.2, 0.011973
4.201, 0.011973
4.202, 0.011973
4.203, 0.011973
4.204, 0.011973
4.205, 0.011973
4.206, 0.011973
4.207, 0.011973
4.208, 0.011973
4.209, 0.011973
4.21, 0.011973
4.211, 0.011973
4.212, 0.011973
4.213, 0.011973
4.214, 0.011973
4.215, 0.011973
4.216, 0.011973
4.217, 0.011973
4.218, 0.011973
4.219, 0.011973
4.22, 0.011973
4.221, 0.011973
4.222, 0.011973
4.223, 0.011973
4.224, 0.011973
4.225, 0.011973
4.226, 0.011973
4.227, 0.011973
4.228, 0.011973
4.229, 0.011973
4.23, 0.011973
4.231, 0.011973
4.232, 0.011973
4.233, 0.011973
4.234, 0.011973
4.235, 0.011973
4.236, 0.011973
4.237, 0.011973
4.238, 0.011973
4.239, 0.011973
4.24, 0.011973
4.241, 0.011973
4.242, 0.011973
4.243, 0.011973
4.244, 0.011973
4.245, 0.011973
4.246, 0.011973
4.247, 0.011973
4.248, 0.011973
4.249, 0.011973
4.25, 0.011973
4.251, 0.011973
4.252, 0.011973
4.253, 0.011973
4.254, 0.011973
4.255, 0.011973
4.256, 0.011973
4.257, 0.011973
4.258, 0.011973
4.259, 0.011973
4.26, 0.011973
4.261, 0.011973
4.262, 0.011973
4.263, 0.011973
4.264, 0.011973
4.265, 0.011973
4.266, 0.011973
4.267, 0.011973
4.268, 0.011973
4.269, 0.011973
4.27, 0.011973
4.271, 0.011973
4.272, 0.011973
4.273, 0.011973
4.274, 0.011973
4.275, 0.011973
4.276, 0.011973
4.277, 0.011973
4.278, 0.011973
4.279, 0.011973
4.28, 0.011973
4.281, 0.011973
4.282, 0.011973
4.283, 0.011973
4.284, 0.011973
4.285, 0.011973
4.286, 0.011973
4.287, 0.011973
4.288, 0.011973
4.289, 0.011973
4.29, 0.011973
4.291, 0.011973
4.292, 0.011973
4.293, 0.011973
4.294, 0.011973
4.295, 0.011973
4.296, 0.011973
4.297, 0.011973
4.298, 0.011973
4.299, 0.011973
4.3, 0.010775
4.301, 0.010775
4.302, 0.010775
4.303, 0.010775
4.304, 0.010775
4.305, 0.010775
4.306, 0.010775
4.307, 0.010775
4.308, 0.010775
4.309, 0.010775
4.31, 0.010775
4.311, 0.010775
4.312, 0.010775
4.313, 0.010775
4.314, 0.010775
4.315, 0.010775
4.316, 0.010775
4.317, 0.010775
4.318, 0.010775
4.319, 0.010775
4.32, 0.010775
4.321, 0.010775
4.322, 0.010775
4.323, 0.010775
4.324, 0.010775
4.325, 0.010775
4.326, 0.010775
4.327, 0.010775
4.328, 0.010775
4.329, 0.010775
4.33, 0.010775
4.331, 0.010775
4.332, 0.010775
4.333, 0.010775
4.334, 0.010775
4.335, 0.010775
4.336, 0.010775
4.337, 0.010775
4.338, 0.010775
4.339, 0.010775
4.34, 0.010775
4.341, 0.010775
4.342, 0.010775
4.343, 0.010775
4.344, 0.010775
4.345, 0.010775
4.346, 0.010775
4.347, 0.010775
4.348, 0.010775
4.349, 0.010775
4.35, 0.010775
4.351, 0.010775
4.352, 0.010775
4.353, 0.010775
4.354, 0.010775
4.355, 0.010775
4.356, 0.010775
4.357, 0.010775
4.358, 0.010775
4.359, 0.010775
4.36, 0.010775
4.361, 0.010775
4.362, 0.010775
4.363, 0.010775
4.364, 0.010775
4.365, 0.010775
4.366, 0.010775
4.367, 0.010775
4.368, 0.010775
4.369, 0.010775
4.37, 0.010775
4.371, 0.010775
4.372, 0.010775
4.373, 0.010775
4.374, 0.010775
4.375, 0.010775
4.376, 0.010775
4.377, 0.010775
4.378, 0.010775
4.379, 0.010775
4.38, 0.010775
4.381, 0.010775
4.382, 0.010775
4.383, 0.010775
4.384, 0.010775
4.385, 0.010775
4.386, 0.010775
4.387, 0.010775
4.388, 0.010775
4.389, 0.010775
4.39, 0.010775
4.391, 0.010775
4.392, 0.010775
4.393, 0.010775
4.394, 0.010775
4.395, 0.010775
4.396, 0.010775
4.397, 0.010775
4.398, 0.010775
4.399, 0.010775
4.4, 0.009698
4.401, 0.009698
4.402, 0.009698
4.403, 0.009698
4.404, 0.009698
4.405, 0.009698
4.406, 0.009698
4.407, 0.009698
4.408, 0.009698
4.409, 0.009698
4.41, 0.009698
4.411, 0.009698
4.412, 0.009698
4.413, 0.009698
4.414, 0.009698
4.415, 0.009698
4.416, 0.009698
4.417, 0.009698
4.418, 0.009698
4.419, 0.009698
4.42, 0.009698
4.421, 0.009698
4.422, 0.009698
4.423, 0.009698
4.424, 0.009698
4.425, 0.009698
4.426, 0.009698
4.427, 0.009698
4.428, 0.009698
4.429, 0.009698
4.43, 0.009698
4.431, 0.009698
4.432, 0.009698
4.433, 0.009698
4.434, 0.009698
4.435, 0.009698
4.436, 0.009698
4.437, 0.009698
4.438, 0.009698
4.439, 0.009698
4.44, 0.009698
4.441, 0.009698
4.442, 0.009698
4.443, 0.009698
4.444, 0.009698
4.445, 0.009698
4.446, 0.009698
4.447, 0.009698
4.448, 0.009698
4.449, 0.009698
4.45, 0.009698
4.451, 0.009698
4.452, 0.009698
4.453, 0.009698
4.454, 0.009698
4.455, 0.009698
4.456, 0.009698
4.457, 0.009698
4.458, 0.009698
4.459, 0.009698
4.46, 0.009698
4.461, 0.009698
4.462, 0.009698
4.463, 0.009698
4.464, 0.009698
4.465, 0.009698
4.466, 0.009698
4.467, 0.009698
4.468, 0.009698
4.469, 0.009698
4.47, 0.009698
4.471, 0.009698
4.472, 0.009698
4.473, 0.009698
4.474, 0.009698
4.475, 0.009698
4.476, 0.009698
4.477, 0.009698
4.478, 0.009698
4.479, 0.009698
4.48, 0.009698
4.481, 0.009698
4.482, 0.009698
4.483, 0.009698
4.484, 0.009698
4.485, 0.009698
4.486, 0.009698
4.487, 0.009698
4.488, 0.009698
4.489, 0.009698
4.49, 0.009698
4.491, 0.009698
4.492, 0.009698
4.493, 0.009698
4.494, 0.009698
4.495, 0.009698
4.496, 0.009698
4.497, 0.009698
4.498, 0.009698
4.499, 0.009698
4.5, 0.008728
4.501, 0.008728
4.502, 0.008728
4.503, 0.008728
4.504, 0.008728
4.505, 0.008728
4.506, 0.008728
4.507, 0.008728
4.508, 0.008728
4.509, 0.008728
4.51, 0.008728
4.511, 0.008728
4.512, 0.008728
4.513, 0.008728
4.514, 0.008728
4.515, 0.008728
4.516, 0.008728
4.517, 0.008728
4.518, 0.008728
4.519, 0.008728
4.52, 0.008728
4.521, 0.008728
4.522, 0.008728
4.523, 0.008728
4.524, 0.008728
4.525, 0.008728
4.526, 0.008728
4.527, 0.008728
4.528, 0.008728
4.529, 0.008728
4.53, 0.008728
4.531, 0.008728
4.532, 0.008728
4.533, 0.008728
4.534, 0.008728
4.535, 0.008728
4.536, 0.008728
4.537, 0.008728
4.538, 0.008728
4.539, 0.008728
4.54, 0.008728
4.541, 0.008728
4.542, 0.008728
4.543, 0.008728
4.544, 0.008728
4.545, 0.008728
4.546, 0.008728
4.547, 0.008728
4.548, 0.008728
4.549, 0.008728
4.55, 0.008728
4.551, 0.008728
4.552, 0.008728
4.553, 0.008728
4.554, 0.008728
4.555, 0.008728
4.556, 0.008728
4.557, 0.008728
4.558, 0.008728
4.559, 0.008728
4.56, 0.008728
4.561, 0.008728
4.562, 0.008728
4.563, 0.008728
4.564, 0.008728
4.565, 0.008728
4.566, 0.008728
4.567, 0.008728
4.568, 0.008728
4.569, 0.008728
4.57, 0.008728
4.571, 0.008728
4.572, 0.008728
4.573, 0.008728
4.574, 0.008728
4.575, 0.008728
4.576, 0.008728
4.577, 0.008728
4.578, 0.008728
4.579, 0.008728
4.58, 0.008728
4.581, 0.008728
4.582, 0.008728
4.583, 0.008728
4.584, 0.008728
4.585, 0.008728
4.586, 0.008728
4.587, 0.008728
4.588, 0.008728
4.589, 0.008728
4.59, 0.008728
4.591, 0.008728
4.592, 0.008728
4.593, 0.008728
4.594, 0.008728
4.595, 0.008728
4.596, 0.008728
4.597, 0.008728
4.598, 0.008728
4.599, 0.008728
4.6, 0.007855
4.601, 0.007855
4.602, 0.007855
4.603, 0.007855
4.604, 0.007855
4.605, 0.007855
4.606, 0.007855
4.607, 0.007855
4.608, 0.007855
4.609, 0.007855
4.61, 0.007855
4.611, 0.007855
4.612, 0.007855
4.613, 0.007855
4.614, 0.007855
4.615, 0.007855
4.616, 0.007855
4.617, 0.007855
4.618, 0.007855
4.619, 0.007855
4.62, 0.007855
4.621, 0.007855
4.622, 0.007855
4.623, 0.007855
4.624, 0.007855
4.625, 0.007855
4.626, 0.007855
4.627, 0.007855
4.628, 0.007855
4.629, 0.007855
4.63, 0.007855
4.631, 0.007855
4.632, 0.007855
4.633, 0.007855
4.634, 0.007855
4.635, 0.007855
4.636, 0.007855
4.637, 0.007855
4.638, 0.007855
4.639, 0.007855
4.64, 0.007855
4.641, 0.007855
4.642, 0.007855
4.643, 0.007855
4.644, 0.007855
4.645, 0.007855
4.646, 0.007855
4.647, 0.007855
4.648, 0.007855
4.649, 0.007855
4.65, 0.007855
4.651, 0.007855
4.652, 0.007855
4.653, 0.007855
4.654, 0.007855
4.655, 0.007855
4.656, 0.007855
4.657, 0.007855
4.658, 0.007855
4.659, 0.007855
4.66, 0.007855
4.661, 0.007855
4.662, 0.007855
4.663, 0.007855
4.664, 0.007855
4.665, 0.007855
4.666, 0.007855
4.667, 0.007855
4.668, 0.007855
4.669, 0.007855
4.67, 0.007855
4.671, 0.007855
4.672, 0.007855
4.673, 0.007855
4.674, 0.007855
4.675, 0.007855
4.676, 0.007855
4.677, 0.007855
4.678, 0.007855
4.679, 0.007855
4.68, 0.007855
4.681, 0.007855
4.682, 0.007855
4.683, 0.007855
4.684, 0.007855
4.685, 0.007855
4.686, 0.007855
4.687, 0.007855
4.688, 0.007855
4.689, 0.007855
4.69, 0.007855
4.691, 0.007855
4.692, 0.007855
4.693, 0.007855
4.694, 0.007855
4.695, 0.007855
4.696, 0.007855
4.697, 0.007855
4.698, 0.007855
4.699, 0.007855
4.7, 0.007070
4.701, 0.007070
4.702, 0.007070
4.703, 0.007070
4.704, 0.007070
4.705, 0.007070
4.706, 0.007070
4.707, 0.007070
4.708, 0.007070
4.709, 0.007070
4.71, 0.007070
4.711, 0.007070
4.712, 0.007070
4.713, 0.007070
4.714, 0.007070
4.715, 0.007070
4.716, 0.007070
4.717, 0.007070
4.718, 0.007070
4.719, 0.007070
4.72, 0.007070
4.721, 0.007070
4.722, 0.007070
4.723, 0.007070
4.724, 0.007070
4.725, 0.007070
4.726, 0.007070
4.727, 0.007070
4.728, 0.007070
4.729, 0.007070
4.73, 0.007070
4.731, 0.007070
4.732, 0.007070
4.733, 0.007070
4.734, 0.007070
4.735, 0.007070
4.736, 0.007070
4.737, 0.007070
4.738, 0.007070
4.739, 0.007070
4.74, 0.007070
4.741, 0.007070
4.742, 0.007070
4.743, 0.007070
4.744, 0.007070
4.745, 0.007070
4.746, 0.007070
4.747, 0.007070
4.748, 0.007070
4.749, 0.007070
4.75, 0.007070
4.751, 0.007070
4.752, 0.007070
4.753, 0.007070
4.754, 0.007070
4.755, 0.007070
4.756, 0.007070
4.757, 0.007070
4.758, 0.007070
4.759, 0.007070
4.76, 0.007070
4.761, 0.007070
4.762, 0.007070
4.763, 0.007070
4.764, 0.007070
4.765, 0.007070
4.766, 0.007070
4.767, 0.007070
4.768, 0.007070
4.769, 0.007070
4.77, 0.007070
4.771, 0.007070
4.772, 0.007070
4.773, 0.007070
4.774, 0.007070
4.775, 0.007070
4.776, 0.007070
4.777, 0.007070
4.778, 0.007070
4.779, 0.007070
4.78, 0.007070
4.781, 0.007070
4.782, 0.007070
4.783, 0.007070
4.784, 0.007070
4.785, 0.007070
4.786, 0.007070
4.787, 0.007070
4.788, 0.007070
4.789, 0.007070
4.79, 0.007070
4.791, 0.007070
4.792, 0.007070
4.793, 0.007070
4.794, 0.007070
4.795, 0.007070
4.796, 0.007070
4.797, 0.007070
4.798, 0.007070
4.799, 0.007070
4.8, 0.006363
4.801, 0.006363
4.802, 0.006363
4.803, 0.006363
4.804, 0.006363
4.805, 0.006363
4.806, 0.006363
4.807, 0.006363
4.808, 0.006363
4.809, 0.006363
4.81, 0.006363
4.811, 0.006363
4.812, 0.006363
4.813, 0.006363
4.814, 0.006363
4.815, 0.006363
4.816, 0.006363
4.817, 0.006363
4.818, 0.006363
4.819, 0.006363
4.82, 0.006363
4.821, 0.006363
4.822, 0.006363
4.823, 0.006363
4.824, 0.006363
4.825, 0.006363
4.826, 0.006363
4.827, 0.006363
4.828, 0.006363
4.829, 0.006363
4.83, 0.006363
4.831, 0.006363
4.832, 0.006363
4.833, 0.006363
4.834, 0.006363
4.835, 0.006363
4.836, 0.006363
4.837, 0.006363
4.838, 0.006363
4.839, 0.006363
4.84, 0.006363
4.841, 0.006363
4.842, 0.006363
4.843, 0.006363
4.844, 0.006363
4.845, 0.006363
4.846, 0.006363
4.847, 0.006363
4.848, 0.006363
4.849, 0.006363
4.85, 0.006363
4.851, 0.006363
4.852, 0.006363
4.853, 0.006363
4.854, 0.006363
4.855, 0.006363
4.856, 0.006363
4.857, 0.006363
4.858, 0.006363
4.859, 0.006363
4.86, 0.006363
4.861, 0.006363
4.862, 0.006363
4.863, 0.006363
4.864, 0.006363
4.865, 0.006363
4.866, 0.006363
4.867, 0.006363
4.868, 0.006363
4.869, 0.006363
4.87, 0.006363
4.871, 0.006363
4.872, 0.006363
4.873, 0.006363
4.874, 0.006363
4.875, 0.006363
4.876, 0.006363
4.877, 0.006363
4.878, 0.006363
4.879, 0.006363
4.88, 0.006363
4.881, 0.006363
4.882, 0.006363
4.883, 0.006363
4.884, 0.006363
4.885, 0.006363
4.886, 0.006363
4.887, 0.006363
4.888, 0.006363
4.889, 0.006363
4.89, 0.006363
4.891, 0.006363
4.892, 0.006363
4.893, 0.006363
4.894, 0.006363
4.895, 0.006363
4.896, 0.006363
4.897, 0.006363
4.898, 0.006363
4.899, 0.006363
4.9, 0.005726
4.901, 0.005726
4.902, 0.005726
4.903, 0.005726
4.904, 0.005726
4.905, 0.005726
4.906, 0.005726
4.907, 0.005726
4.908, 0.005726
4.909, 0.005726
4.91, 0.005726
4.911, 0.005726
4.912, 0.005726
4.913, 0.005726
4.914, 0.005726
4.915, 0.005726
4.916, 0.005726
4.917, 0.005726
4.918, 0.005726
4.919, 0.005726
4.92, 0.005726
4.921, 0.005726
4.922, 0.005726
4.923, 0.005726
4.924, 0.005726
4.925, 0.005726
4.926, 0.005726
4.927, 0.005726
4.928, 0.005726
4.929, 0.005726
4.93, 0.005726
4.931, 0.005726
4.932, 0.005726
4.933, 0.005726
4.934, 0.005726
4.935, 0.005726
4.936, 0.005726
4.937, 0.005726
4.938, 0.005726
4.939, 0.005726
4.94, 0.005726
4.941, 0.005726
4.942, 0.005726
4.943, 0.005726
4.944, 0.005726
4.945, 0.005726
4.946, 0.005726
4.947, 0.005726
4.948, 0.005726
4.949, 0.005726
4.95, 0.005726
4.951, 0.005726
4.952, 0.005726
4.953, 0.005726
4.954, 0.005726
4.955, 0.005726
4.956, 0.005726
4.957, 0.005726
4.958, 0.005726
4.959, 0.005726
4.96, 0.005726
4.961, 0.005726
4.962, 0.005726
4.963, 0.005726
4.964, 0.005726
4.965, 0.005726
4.966, 0.005726
4.967, 0.005726
4.968, 0.005726
4.969, 0.005726
4.97, 0.005726
4.971, 0.005726
4.972, 0.005726
4.973, 0.005726
4.974, 0.005726
4.975, 0.005726
4.976, 0.005726
4.977, 0.005726
4.978, 0.005726
4.979, 0.005726
4.98, 0.005726
4.981, 0.005726
4.982, 0.005726
4.983, 0.005726
4.984, 0.005726
4.985, 0.005726
4.986, 0.005726
4.987, 0.005726
4.988, 0.005726
4.989, 0.005726
4.99, 0.005726
4.991, 0.005726
4.992, 0.005726
4.993, 0.005726
4.994, 0.005726
4.995, 0.005726
4.996, 0.005726
4.997, 0.005726
4.998, 0.005726
4.999, 0.005726
5, 0.005154
5.001, 0.005154
5.002, 0.005154
5.003, 0.005154
5.004, 0.005154
5.005, 0.005154
5.006, 0.005154
5.007, 0.005154
5.008, 0.005154
5.009, 0.005154
5.01, 0.005154
5.011, 0.005154
5.012, 0.005154
5.013, 0.005154
5.014, 0.005154
5.015, 0.005154
5.016, 0.005154
5.017, 0.005154
5.018, 0.005154
5.019, 0.005154
5.02, 0.005154
5.021, 0.005154
5.022, 0.005154
5.023, 0.005154
5.024, 0.005154
5.025, 0.005154
5.026, 0.005154
5.027, 0.005154
5.028, 0.005154
5.029, 0.005154
5.03, 0.005154
5.031, 0.005154
5.032, 0.005154
5.033, 0.005154
5.034, 0.005154
5.035, 0.005154
5.036, 0.005154
5.037, 0.005154
5.038, 0.005154
5.039, 0.005154
5.04, 0.005154
5.041, 0.005154
5.042, 0.005154
5.043, 0.005154
5.044, 0.005154
5.045, 0.005154
5.046, 0.005154
5.047, 0.005154
5.048, 0.005154
5.049, 0.005154
5.05, 0.005154
5.051, 0.005154
5.052, 0.005154
5.053, 0.005154
5.054, 0.005154
5.055, 0.005154
5.056, 0.005154
5.057, 0.005154
5.058, 0.005154
5.059, 0.005154
5.06, 0.005154
5.061, 0.005154
5.062, 0.005154
5.063, 0.005154
5.064, 0.005154
5.065, 0.005154
5.066, 0.005154
5.067, 0.005154
5.068, 0.005154
5.069, 0.005154
5.07, 0.005154
5.071, 0.005154
5.072, 0.005154
5.073, 0.005154
5.074, 0.005154
5.075, 0.005154
5.076, 0.005154
5.077, 0.005154
5.078, 0.005154
5.079, 0.005154
5.08, 0.005154
5.081, 0.005154
5.082, 0.005154
5.083, 0.005154
5.084, 0.005154
5.085, 0.005154
5.086, 0.005154
5.087, 0.005154
5.088, 0.005154
5.089, 0.005154
5.09, 0.005154
5.091, 0.005154
5.092, 0.005154
5.093, 0.005154
5.094, 0.005154
5.095, 0.005154
5.096, 0.005154
5.097, 0.005154
5.098, 0.005154
5.099, 0.005154
5.1, 0.004638
5.101, 0.004638
5.102, 0.004638
5.103, 0.004638
5.104, 0.004638
5.105, 0.004638
5.106, 0.004638
5.107, 0.004638
5.108, 0.004638
5.109, 0.004638
5.11, 0.004638
5.111, 0.004638
5.112, 0.004638
5.113, 0.004638
5.114, 0.004638
5.115, 0.004638
5.116, 0.004638
5.117, 0.004638
5.118, 0.004638
5.119, 0.004638
5.12, 0.004638
5.121, 0.004638
5.122, 0.004638
5.123, 0.004638
5.124, 0.004638
5.125, 0.004638
5.126, 0.004638
5.127, 0.004638
5.128, 0.004638
5.129, 0.004638
5.13, 0.004638
5.131, 0.004638
5.132, 0.004638
5.133, 0.004638
5.134, 0.004638
5.135, 0.004638
5.136, 0.004638
5.137, 0.004638
5.138, 0.004638
5.139, 0.004638
5.14, 0.004638
5.141, 0.004638
5.142, 0.004638
5.143, 0.004638
5.144, 0.004638
5.145, 0.004638
5.146, 0.004638
5.147, 0.004638
5.148, 0.004638
5.149, 0.004638
5.15, 0.004638
5.151, 0.004638
5.152, 0.004638
5.153, 0.004638
5.154, 0.004638
5.155, 0.004638
5.156, 0.004638
5.157, 0.004638
5.158, 0.004638
5.159, 0.004638
5.16, 0.004638
5.161, 0.004638
5.162, 0.004638
5.163, 0.004638
5.164, 0.004638
5.165, 0.004638
5.166, 0.004638
5.167, 0.004638
5.168, 0.004638
5.169, 0.004638
5.17, 0.004638
5.171, 0.004638
5.172, 0.004638
5.173, 0.004638
5.174, 0.004638
5.175, 0.004638
5.176, 0.004638
5.177, 0.004638
5.178, 0.004638
5.179, 0.004638
5.18, 0.004638
5.181, 0.004638
5.182, 0.004638
5.183, 0.004638
5.184, 0.004638
5.185, 0.004638
5.186, 0.004638
5.187, 0.004638
5.188, 0.004638
5.189, 0.004638
5.19, 0.004638
5.191, 0.004638
5.192, 0.004638
5.193, 0.004638
5.194, 0.004638
5.195, 0.004638
5.196, 0.004638
5.197, 0.004638
5.198, 0.004638
5.199, 0.004638
5.2, 0.004175
5.201, 0.004175
5.202, 0.004175
5.203, 0.004175
5.204, 0.004175
5.205, 0.004175
5.206, 0.004175
5.207, 0.004175
5.208, 0.004175
5.209, 0.004175
5.21, 0.004175
5.211, 0.004175
5.212, 0.004175
5.213, 0.004175
5.214, 0.004175
5.215, 0.004175
5.216, 0.004175
5.217, 0.004175
5.218, 0.004175
5.219, 0.004175
5.22, 0.004175
5.221, 0.004175
5.222, 0.004175
5.223, 0.004175
5.224, 0.004175
5.225, 0.004175
5.226, 0.004175
5.227, 0.004175
5.228, 0.004175
5.229, 0.004175
5.23, 0.004175
5.231, 0.004175
5.232, 0.004175
5.233, 0.004175
5.234, 0.004175
5.235, 0.004175
5.236, 0.004175
5.237, 0.004175
5.238, 0.004175
5.239, 0.004175
5.24, 0.004175
5.241, 0.004175
5.242, 0.004175
5.243, 0.004175
5.244, 0.004175
5.245, 0.004175
5.246, 0.004175
5.247, 0.004175
5.248, 0.004175
5.249, 0.004175
5.25, 0.004175
5.251, 0.004175
5.252, 0.004175
5.253, 0.004175
5.254, 0.004175
5.255, 0.004175
5.256, 0.004175
5.257, 0.004175
5.258, 0.004175
5.259, 0.004175
5.26, 0.004175
5.261, 0.004175
5.262, 0.004175
5.263, 0.004175
5.264, 0.004175
5.265, 0.004175
5.266, 0.004175
5.267, 0.004175
5.268, 0.004175
5.269, 0.004175
5.27, 0.004175
5.271, 0.004175
5.272, 0.004175
5.273, 0.004175
5.274, 0.004175
5.275, 0.004175
5.276, 0.004175
5.277, 0.004175
5.278, 0.004175
5.279, 0.004175
5.28, 0.004175
5.281, 0.004175
5.282, 0.004175
5.283, 0.004175
5.284, 0.004175
5.285, 0.004175
5.286, 0.004175
5.287, 0.004175
5.288, 0.004175
5.289, 0.004175
5.29, 0.004175
5.291, 0.004175
5.292, 0.004175
5.293, 0.004175
5.294, 0.004175
5.295, 0.004175
5.296, 0.004175
5.297, 0.004175
5.298, 0.004175
5.299, 0.004175
5.3, 0.003757
5.301, 0.003757
5.302, 0.003757
5.303, 0.003757
5.304, 0.003757
5.305, 0.003757
5.306, 0.003757
5.307, 0.003757
5.308, 0.003757
5.309, 0.003757
5.31, 0.003757
5.311, 0.003757
5.312, 0.003757
5.313, 0.003757
5.314, 0.003757
5.315, 0.003757
5.316, 0.003757
5.317, 0.003757
5.318, 0.003757
5.319, 0.003757
5.32, 0.003757
5.321, 0.003757
5.322, 0.003757
5.323, 0.003757
5.324, 0.003757
5.325, 0.003757
5.326, 0.003757
5.327, 0.003757
5.328, 0.003757
5.329, 0.003757
5.33, 0.003757
5.331, 0.003757
5.332, 0.003757
5.333, 0.003757
5.334, 0.003757
5.335, 0.003757
5.336, 0.003757
5.337, 0.003757
5.338, 0.003757
5.339, 0.003757
5.34, 0.003757
5.341, 0.003757
5.342, 0.003757
5.343, 0.003757
5.344, 0.003757
5.345, 0.003757
5.346, 0.003757
5.347, 0.003757
5.348, 0.003757
5.349, 0.003757
5.35, 0.003757
5.351, 0.003757
5.352, 0.003757
5.353, 0.003757
5.354, 0.003757
5.355, 0.003757
5.356, 0.003757
5.357, 0.003757
5.358, 0.003757
5.359, 0.003757
5.36, 0.003757
5.361, 0.003757
5.362, 0.003757
5.363, 0.003757
5.364, 0.003757
5.365, 0.003757
5.366, 0.003757
5.367, 0.003757
5.368, 0.003757
5.369, 0.003757
5.37, 0.003757
5.371, 0.003757
5.372, 0.003757
5.373, 0.003757
5.374, 0.003757
5.375, 0.003757
5.376, 0.003757
5.377, 0.003757
5.378, 0.003757
5.379, 0.003757
5.38, 0.003757
5.381, 0.003757
5.382, 0.003757
5.383, 0.003757
5.384, 0.003757
5.385, 0.003757
5.386, 0.003757
5.387, 0.003757
5.388, 0.003757
5.389, 0.003757
5.39, 0.003757
5.391, 0.003757
5.392, 0.003757
5.393, 0.003757
5.394, 0.003757
5.395, 0.003757
5.396, 0.003757
5.397, 0.003757
5.398, 0.003757
5.399, 0.003757
5.4, 0.003381
5.401, 0.003381
5.402, 0.003381
5.403, 0.003381
5.404, 0.003381
5.405, 0.003381
5.406, 0.003381
5.407, 0.003381
5.408, 0.003381
5.409, 0.003381
5.41, 0.003381
5.411, 0.003381
5.412, 0.003381
5.413, 0.003381
5.414, 0.003381
5.415, 0.003381
5.416, 0.003381
5.417, 0.003381
5.418, 0.003381
5.419, 0.003381
5.42, 0.003381
5.421, 0.003381
5.422, 0.003381
5.423, 0.003381
5.424, 0.003381
5.425, 0.003381
5.426, 0.003381
5.427, 0.003381
5.428, 0.003381
5.429, 0.003381
5.43, 0.003381
5.431, 0.003381
5.432, 0.003381
5.433, 0.003381
5.434, 0.003381
5.435, 0.003381
5.436, 0.003381
5.437, 0.003381
5.438, 0.003381
5.439, 0.003381
5.44, 0.003381
5.441, 0.003381
5.442, 0.003381
5.443, 0.003381
5.444, 0.003381
5.445, 0.003381
5.446, 0.003381
5.447, 0.003381
5.448, 0.003381
5.449, 0.003381
5.45, 0.003381
5.451, 0.003381
5.452, 0.003381
5.453, 0.003381
5.454, 0.003381
5.455, 0.003381
5.456, 0.003381
5.457, 0.003381
5.458, 0.003381
5.459, 0.003381
5.46, 0.003381
5.461, 0.003381
5.462, 0.003381
5.463, 0.003381
5.464, 0.003381
5.465, 0.003381
5.466, 0.003381
5.467, 0.003381
5.468, 0.003381
5.469, 0.003381
5.47, 0.003381
5.471, 0.003381
5.472, 0.003381
5.473, 0.003381
5.474, 0.003381
5.475, 0.003381
5.476, 0.003381
5.477, 0.003381
5.478, 0.003381
5.479, 0.003381
5.48, 0.003381
5.481, 0.003381
5.482, 0.003381
5.483, 0.003381
5.484, 0.003381
5.485, 0.003381
5.486, 0.003381
5.487, 0.003381
5.488, 0.003381
5.489, 0.003381
5.49, 0.003381
5.491, 0.003381
5.492, 0.003381
5.493, 0.003381
5.494, 0.003381
5.495, 0.003381
5.496, 0.003381
5.497, 0.003381
5.498, 0.003381
5.499, 0.003381
5.5, 0.003043
5.501, 0.003043
5.502, 0.003043
5.503, 0.003043
5.504, 0.003043
5.505, 0.003043
5.506, 0.003043
5.507, 0.003043
5.508, 0.003043
5.509, 0.003043
5.51, 0.003043
5.511, 0.003043
5.512, 0.003043
5.513, 0.003043
5.514, 0.003043
5.515, 0.003043
5.516, 0.003043
5.517, 0.003043
5.518, 0.003043
5.519, 0.003043
5.52, 0.003043
5.521, 0.003043
5.522, 0.003043
5.523, 0.003043
5.524, 0.003043
5.525, 0.003043
5.526, 0.003043
5.527, 0.003043
5.528, 0.003043
5.529, 0.003043
5.53, 0.003043
5.531, 0.003043
5.532, 0.003043
5.533, 0.003043
5.534, 0.003043
5.535, 0.003043
5.536, 0.003043
5.537, 0.003043
5.538, 0.003043
5.539, 0.003043
5.54, 0.003043
5.541, 0.003043
5.542, 0.003043
5.543, 0.003043
5.544, 0.003043
5.545, 0.003043
5.546, 0.003043
5.547, 0.003043
5.548, 0.003043
5.549, 0.003043
5.55, 0.003043
5.551, 0.003043
5.552, 0.003043
5.553, 0.003043
5.554, 0.003043
5.555, 0.003043
5.556, 0.003043
5.557, 0.003043
5.558, 0.003043
5.559, 0.003043
5.56, 0.003043
5.561, 0.003043
5.562, 0.003043
5.563, 0.003043
5.564, 0.003043
5.565, 0.003043
5.566, 0.003043
5.567, 0.003043
5.568, 0.003043
5.569, 0.003043
5.57, 0.003043
5.571, 0.003043
5.572, 0.003043
5.573, 0.003043
5.574, 0.003043
5.575, 0.003043
5.576, 0.003043
5.577, 0.003043
5.578, 0.003043
5.579, 0.003043
5.58, 0.003043
5.581, 0.003043
5.582, 0.003043
5.583, 0.003043
5.584, 0.003043
5.585, 0.003043
5.586, 0.003043
5.587, 0.003043
5.588, 0.003043
5.589, 0.003043
5.59, 0.003043
5.591, 0.003043
5.592, 0.003043
5.593, 0.003043
5.594, 0.003043
5.595, 0.003043
